order_id,order_date_key,customer_id,channel_id,region_id,order_amt,shipping_fee,discount_amt
105683,20240328,127,1,3,411.13,4.99,0.0
105684,20240328,444,3,6,165.44,9.99,0.0
105685,20240328,307,1,5,130.61,4.99,0.0
105686,20240328,691,1,4,33.44,0.0,5.9
105687,20240328,571,2,2,87.59,4.99,0.0
105688,20240328,490,1,5,170.52,6.99,18.17
105689,20240328,807,1,5,144.98,0.0,16.11
105690,20240328,32,1,3,27.65,6.99,0.0
105691,20240328,620,3,5,81.0,4.99,4.0
105692,20240328,980,1,5,115.04,0.0,0.0
105693,20240328,852,2,2,56.68,4.99,5.74
105694,20240328,640,4,5,582.01,4.99,64.11
105695,20240328,892,1,4,68.82,9.99,6.54
105696,20240328,895,1,1,118.75,6.99,0.0
105697,20240328,750,3,4,141.89,0.0,0.0
105698,20240328,154,1,3,401.0,0.0,21.11
105699,20240328,904,2,5,551.12,4.99,0.0
105700,20240328,702,2,3,201.98,6.99,34.41
105701,20240328,623,2,3,129.89,0.0,0.0
105702,20240328,849,3,6,56.01,0.0,6.22
105703,20240328,283,3,1,34.88,6.99,0.0
105704,20240328,724,3,2,90.31,6.99,0.0
105705,20240328,852,1,2,352.48,0.0,0.0
105706,20240328,180,1,1,432.75,0.0,22.78
105707,20240328,449,1,2,233.84,0.0,0.0
105708,20240328,919,1,3,43.4,4.99,0.0
105709,20240328,813,2,6,105.55,0.0,5.56
105710,20240328,632,2,1,14.1,0.0,1.57
105711,20240328,988,3,1,160.54,0.0,17.84
105712,20240328,513,1,5,91.19,4.99,0.0
105713,20240328,244,2,2,336.61,0.0,0.0
105714,20240328,514,5,1,140.44,4.99,0.0
105715,20240328,297,1,4,635.36,4.99,0.0
105716,20240328,621,3,3,39.68,4.99,0.0
105717,20240328,329,1,5,33.07,6.99,2.9
105718,20240329,727,2,1,36.92,0.0,4.1
105719,20240329,663,1,4,38.17,4.99,1.75
105720,20240329,205,1,6,77.99,9.99,3.58
105721,20240329,301,1,5,84.31,0.0,0.0
105722,20240329,365,4,2,128.46,9.99,0.0
105723,20240329,28,1,3,296.15,0.0,0.0
105724,20240329,720,2,2,245.03,9.99,0.0
105725,20240329,762,3,5,171.73,9.99,8.51
105726,20240329,163,2,3,82.43,0.0,0.0
105727,20240329,870,1,4,72.79,0.0,0.0
105728,20240329,582,1,6,67.42,4.99,11.02
105729,20240329,243,1,6,347.58,9.99,0.0
105730,20240329,437,1,5,81.78,0.0,9.09
105731,20240329,605,2,3,528.34,0.0,0.0
105732,20240329,951,1,2,220.72,4.99,0.0
105733,20240329,795,3,4,34.13,0.0,0.0
105734,20240329,821,1,1,54.27,4.99,0.0
105735,20240329,900,1,6,41.11,9.99,3.46
105736,20240329,518,2,1,110.55,0.0,0.0
105737,20240329,602,3,2,411.36,6.99,44.93
105738,20240329,751,1,6,1445.64,0.0,0.0
105739,20240329,165,2,2,81.58,4.99,4.03
105740,20240329,663,1,4,600.97,6.99,0.0
105741,20240329,508,2,6,31.51,6.99,0.0
105742,20240329,41,2,5,44.26,0.0,4.92
105743,20240329,915,2,3,280.48,4.99,14.5
105744,20240329,490,1,5,562.95,4.99,29.37
105745,20240329,473,1,6,82.2,0.0,0.0
105746,20240329,368,4,3,390.12,4.99,20.27
105747,20240329,164,2,6,180.12,4.99,9.22
105748,20240329,862,1,3,262.24,6.99,0.0
105749,20240329,313,2,1,125.19,4.99,0.0
105750,20240329,370,1,4,151.73,0.0,0.0
105751,20240329,455,1,5,103.89,0.0,5.47
105752,20240329,482,1,2,132.44,0.0,0.0
105753,20240329,519,5,1,91.77,0.0,0.0
105754,20240329,443,4,2,47.21,6.99,0.0
105755,20240329,553,1,1,294.16,0.0,15.48
105756,20240329,703,4,2,220.95,0.0,11.63
105757,20240329,508,2,6,30.93,0.0,0.0
105758,20240329,471,3,2,25.78,4.99,1.09
105759,20240329,516,2,5,229.28,6.99,0.0
105760,20240329,943,2,2,334.94,0.0,37.21
105761,20240329,360,4,2,60.93,0.0,3.21
105762,20240329,220,2,5,29.67,4.99,1.3
105763,20240329,982,2,1,43.72,0.0,4.86
105764,20240329,89,1,4,21.53,0.0,0.0
105765,20240329,523,3,3,34.75,0.0,0.0
105766,20240329,658,1,4,143.97,9.99,7.05
105767,20240329,63,1,4,90.83,9.99,0.0
105768,20240329,785,4,2,56.68,4.99,0.0
105769,20240329,958,1,3,287.22,6.99,0.0
105770,20240329,407,1,1,83.85,0.0,0.0
105771,20240329,705,1,6,22.75,0.0,1.2
105772,20240329,452,3,3,95.16,0.0,0.0
105773,20240329,224,1,3,47.15,4.99,0.0
105774,20240329,522,4,4,338.38,6.99,36.82
105775,20240329,859,4,1,45.22,6.99,6.75
105776,20240329,852,1,2,79.46,0.0,0.0
105777,20240329,588,1,3,386.85,6.99,0.0
105778,20240329,802,3,6,180.79,9.99,0.0
105779,20240329,199,1,2,115.33,4.99,0.0
105780,20240330,719,2,3,118.2,0.0,13.13
105781,20240330,950,2,6,97.46,0.0,0.0
105782,20240330,16,2,3,127.93,9.99,6.21
105783,20240330,676,3,3,429.83,0.0,0.0
105784,20240330,779,2,4,133.62,6.99,14.07
105785,20240330,470,3,5,13.99,0.0,0.0
105786,20240330,918,3,3,25.96,0.0,0.0
105787,20240330,656,1,6,441.95,4.99,0.0
105788,20240330,68,2,4,48.4,4.99,2.28
105789,20240330,619,1,6,84.94,0.0,4.47
105790,20240330,330,1,1,139.43,4.99,0.0
105791,20240330,853,1,6,71.13,0.0,7.9
105792,20240330,945,2,2,147.15,0.0,0.0
105793,20240330,426,4,2,318.91,0.0,16.79
105794,20240330,924,1,4,104.75,4.99,5.25
105795,20240330,783,1,5,33.44,9.99,0.0
105796,20240330,920,4,5,222.88,6.99,0.0
105797,20240330,973,2,5,275.89,6.99,0.0
105798,20240330,512,1,6,50.6,0.0,0.0
105799,20240330,979,2,4,26.82,9.99,0.89
105800,20240330,305,1,6,131.92,4.99,0.0
105801,20240330,698,2,6,35.84,6.99,0.0
105802,20240330,29,4,6,87.27,6.99,0.0
105803,20240330,353,3,3,284.16,0.0,0.0
105804,20240330,203,3,2,40.8,6.99,1.78
105805,20240330,392,1,3,86.37,0.0,0.0
105806,20240330,394,3,5,113.29,6.99,11.81
105807,20240330,331,1,5,278.35,4.99,0.0
105808,20240330,603,1,4,580.66,0.0,0.0
105809,20240330,67,3,4,97.31,0.0,0.0
105810,20240330,180,2,1,457.94,0.0,0.0
105811,20240330,943,2,2,167.93,6.99,0.0
105812,20240330,980,2,5,726.59,4.99,0.0
105813,20240330,131,4,1,186.8,4.99,20.2
105814,20240330,427,3,1,41.17,0.0,7.26
105815,20240330,949,2,4,33.28,6.99,2.92
105816,20240330,623,1,3,54.4,0.0,6.04
105817,20240330,523,4,3,53.15,4.99,5.35
105818,20240330,985,1,6,93.58,0.0,4.93
105819,20240330,230,1,3,65.32,0.0,7.26
105820,20240330,983,2,4,109.41,4.99,0.0
105821,20240330,738,2,6,439.64,4.99,22.88
105822,20240330,335,1,2,38.64,4.99,1.77
105823,20240330,309,1,4,446.43,4.99,0.0
105824,20240330,743,2,6,33.95,0.0,1.79
105825,20240330,907,1,2,44.12,4.99,0.0
105826,20240330,662,1,5,595.89,4.99,31.1
105827,20240330,297,3,4,54.45,0.0,0.0
105828,20240330,186,2,6,322.28,0.0,16.96
105829,20240330,144,3,2,80.77,0.0,4.25
105830,20240330,769,3,3,268.64,0.0,0.0
105831,20240330,471,4,2,110.54,6.99,0.0
105832,20240330,8,3,6,365.0,4.99,0.0
105833,20240330,326,1,3,98.72,0.0,0.0
105834,20240330,649,2,2,119.15,6.99,12.46
105835,20240330,494,1,1,89.97,6.99,9.22
105836,20240330,214,5,6,35.68,6.99,1.51
105837,20240330,104,2,2,382.07,4.99,0.0
105838,20240330,540,2,4,260.75,0.0,13.72
105839,20240330,170,2,1,103.26,0.0,5.43
105840,20240330,755,2,3,582.89,4.99,30.42
105841,20240330,368,3,3,469.04,4.99,0.0
105842,20240330,661,5,5,379.48,0.0,0.0
105843,20240330,757,1,1,569.52,6.99,99.27
105844,20240330,915,5,3,65.84,0.0,7.32
105845,20240331,285,3,3,230.6,6.99,0.0
105846,20240331,215,2,2,135.69,6.99,6.77
105847,20240331,401,1,4,49.98,0.0,2.63
105848,20240331,85,2,6,354.37,6.99,0.0
105849,20240331,758,2,2,102.88,4.99,5.15
105850,20240331,388,1,3,26.03,0.0,2.89
105851,20240331,410,2,2,947.56,9.99,0.0
105852,20240331,754,4,5,191.96,0.0,10.1
105853,20240331,200,2,6,67.68,0.0,3.56
105854,20240331,69,1,5,71.18,6.99,0.0
105855,20240331,372,1,1,184.4,6.99,0.0
105856,20240331,71,1,3,397.11,9.99,0.0
105857,20240331,224,3,3,124.69,4.99,0.0
105858,20240331,173,1,1,47.6,6.99,0.0
105859,20240331,458,2,5,84.35,0.0,14.89
105860,20240331,927,1,5,25.26,4.99,0.0
105861,20240331,233,1,2,244.89,0.0,0.0
105862,20240331,405,1,3,249.69,9.99,26.63
105863,20240331,741,1,3,100.21,9.99,0.0
105864,20240331,266,1,5,118.21,0.0,6.22
105865,20240331,287,1,6,344.8,6.99,0.0
105866,20240331,625,1,3,93.08,6.99,9.57
105867,20240331,364,1,1,134.37,0.0,0.0
105868,20240331,394,3,5,67.72,0.0,0.0
105869,20240331,476,2,2,39.91,6.99,0.0
105870,20240331,899,1,3,632.59,6.99,32.93
105871,20240331,178,1,5,51.22,4.99,0.0
105872,20240331,679,2,1,423.59,0.0,0.0
105873,20240331,340,3,6,42.77,4.99,0.0
105874,20240331,149,2,1,106.24,6.99,0.0
105875,20240331,992,4,3,98.97,6.99,0.0
105876,20240331,54,1,5,47.4,0.0,0.0
105877,20240331,257,1,5,106.2,4.99,0.0
105878,20240331,920,1,5,445.25,0.0,0.0
105879,20240331,323,1,3,80.35,4.99,0.0
105880,20240331,477,1,2,161.02,0.0,0.0
105881,20240331,621,1,3,52.23,0.0,2.75
105882,20240331,540,3,4,35.45,4.99,0.0
105883,20240331,925,1,1,137.82,9.99,6.73
105884,20240331,943,4,2,39.43,4.99,1.81
105885,20240331,785,2,2,86.8,4.99,0.0
105886,20240331,406,2,3,227.83,4.99,0.0
105887,20240331,317,1,2,209.01,0.0,0.0
105888,20240331,207,2,4,68.88,0.0,3.63
105889,20240331,836,3,2,283.12,0.0,0.0
105890,20240331,258,2,4,296.92,0.0,0.0
105891,20240331,851,4,6,182.3,0.0,9.59
105892,20240331,768,2,4,141.9,0.0,0.0
105893,20240331,109,5,6,59.12,4.99,0.0
105894,20240331,19,2,1,88.92,9.99,0.0
105895,20240331,363,2,5,111.85,6.99,11.65
105896,20240331,260,1,2,60.69,4.99,0.0
105897,20240331,444,4,6,216.24,6.99,36.93
105898,20240331,986,2,1,391.92,4.99,0.0
105899,20240331,73,3,3,117.57,6.99,0.0
105900,20240331,723,1,6,253.45,0.0,0.0
105901,20240331,365,2,2,353.27,9.99,0.0
105902,20240331,908,2,6,623.08,0.0,0.0
105903,20240331,721,1,2,296.03,0.0,15.58
105904,20240331,133,1,4,34.38,9.99,0.0
105905,20240331,445,2,4,354.18,4.99,0.0
105906,20240331,606,3,5,43.96,9.99,0.0
105907,20240331,167,1,2,54.46,0.0,0.0
105908,20240331,873,1,6,96.19,0.0,0.0
105909,20240331,198,2,2,358.14,9.99,0.0
105910,20240331,885,2,1,53.78,0.0,0.0
105911,20240331,84,1,6,134.69,6.99,0.0
105912,20240331,270,1,2,51.42,0.0,0.0
105913,20240331,539,1,3,294.39,6.99,0.0
105914,20240331,972,4,5,182.61,4.99,0.0
105915,20240331,157,1,4,443.46,0.0,23.34
105916,20240331,674,2,3,160.74,0.0,0.0
105917,20240331,207,1,4,17.66,6.99,0.0
105918,20240331,707,2,4,314.43,9.99,16.02
105919,20240331,891,1,6,213.71,6.99,0.0
105920,20240331,54,1,5,299.78,0.0,15.78
105921,20240401,667,1,3,143.13,0.0,0.0
105922,20240401,28,2,3,194.38,4.99,0.0
105923,20240401,886,2,4,390.24,4.99,0.0
105924,20240401,224,5,3,51.45,6.99,2.34
105925,20240401,419,1,6,39.64,0.0,0.0
105926,20240401,348,2,4,627.4,4.99,0.0
105927,20240401,781,3,5,92.25,0.0,4.86
105928,20240401,705,1,6,747.49,4.99,0.0
105929,20240401,46,1,5,23.99,0.0,1.26
105930,20240401,659,1,2,662.67,9.99,0.0
105931,20240401,296,2,6,364.76,0.0,0.0
105932,20240401,157,5,4,70.83,0.0,12.5
105933,20240401,880,4,6,65.04,6.99,0.0
105934,20240401,832,5,4,185.34,0.0,20.59
105935,20240401,687,1,4,172.54,9.99,8.55
105936,20240401,169,1,1,361.34,0.0,19.02
105937,20240401,422,3,2,221.6,4.99,38.22
105938,20240401,505,3,3,271.63,6.99,0.0
105939,20240401,484,2,3,126.42,0.0,0.0
105940,20240401,602,2,2,127.73,6.99,0.0
105941,20240401,48,5,1,350.93,6.99,38.21
105942,20240401,666,3,6,249.99,0.0,0.0
105943,20240401,72,4,3,138.86,4.99,0.0
105944,20240401,228,1,5,179.32,4.99,19.37
105945,20240401,379,1,2,110.42,4.99,0.0
105946,20240401,75,1,4,124.66,4.99,6.3
105947,20240401,346,1,3,582.99,4.99,0.0
105948,20240401,636,1,5,161.95,9.99,0.0
105949,20240401,958,1,3,99.66,0.0,11.07
105950,20240401,891,1,6,59.97,0.0,0.0
105951,20240401,721,1,2,46.28,4.99,0.0
105952,20240401,180,1,1,51.27,4.99,0.0
105953,20240401,863,5,3,49.5,6.99,2.24
105954,20240401,814,1,6,33.72,6.99,0.0
105955,20240401,293,1,6,130.22,0.0,0.0
105956,20240401,188,2,5,157.74,0.0,0.0
105957,20240401,52,1,2,57.0,0.0,0.0
105958,20240401,353,5,3,35.62,6.99,0.0
105959,20240401,714,2,5,447.35,0.0,23.54
105960,20240401,802,1,6,66.52,6.99,3.13
105961,20240401,881,3,2,38.61,4.99,3.73
105962,20240401,916,4,4,760.03,0.0,0.0
105963,20240401,178,4,5,939.6,6.99,0.0
105964,20240401,98,1,4,178.14,4.99,0.0
105965,20240401,116,1,1,93.87,9.99,0.0
105966,20240401,764,5,1,83.77,4.99,0.0
105967,20240401,285,3,3,1233.23,6.99,0.0
105968,20240401,809,2,5,103.16,4.99,17.33
105969,20240401,523,2,3,320.58,6.99,16.51
105970,20240401,361,1,6,87.26,4.99,4.33
105971,20240401,650,1,1,117.62,0.0,13.07
105972,20240401,398,1,6,24.54,0.0,0.0
105973,20240401,604,2,6,240.24,0.0,0.0
105974,20240401,665,2,5,64.44,6.99,6.38
105975,20240401,481,3,5,33.21,4.99,0.0
105976,20240401,460,1,2,85.92,4.99,0.0
105977,20240401,134,2,1,59.82,6.99,0.0
105978,20240401,87,3,6,34.33,9.99,2.7
105979,20240401,84,1,6,348.45,0.0,0.0
105980,20240401,482,1,2,55.7,0.0,0.0
105981,20240401,760,1,6,29.71,4.99,0.0
105982,20240401,491,2,6,17.51,0.0,0.0
105983,20240401,373,1,6,74.17,0.0,0.0
105984,20240401,268,4,6,110.34,4.99,0.0
105985,20240401,81,2,3,380.86,0.0,0.0
105986,20240401,628,1,1,345.91,0.0,38.43
105987,20240401,460,2,2,635.69,6.99,0.0
105988,20240402,913,1,1,162.27,0.0,0.0
105989,20240402,136,1,2,51.55,6.99,2.35
105990,20240402,773,2,1,41.86,4.99,1.94
105991,20240402,995,1,1,17.91,0.0,0.0
105992,20240402,629,1,6,194.26,6.99,9.86
105993,20240402,544,2,3,251.11,9.99,0.0
105994,20240402,585,1,3,136.56,6.99,14.4
105995,20240402,430,2,2,108.63,0.0,12.07
105996,20240402,852,4,2,33.69,0.0,0.0
105997,20240402,403,1,5,527.09,0.0,0.0
105998,20240402,692,5,3,847.54,0.0,94.17
105999,20240402,415,1,3,121.83,4.99,6.15
106000,20240402,7,5,2,103.54,6.99,0.0
106001,20240402,48,2,1,213.31,0.0,0.0
106002,20240402,542,2,6,337.51,6.99,0.0
106003,20240402,904,1,5,194.38,0.0,21.6
106004,20240402,267,1,6,220.73,4.99,0.0
106005,20240402,308,1,2,143.02,4.99,0.0
106006,20240402,182,3,6,82.92,4.99,0.0
106007,20240402,35,5,5,113.15,4.99,0.0
106008,20240402,267,1,6,263.24,4.99,0.0
106009,20240402,773,4,1,47.31,6.99,2.12
106010,20240402,332,3,2,141.06,4.99,0.0
106011,20240402,244,1,2,238.49,4.99,0.0
106012,20240402,731,4,5,30.73,0.0,0.0
106013,20240402,579,2,1,119.82,0.0,6.31
106014,20240402,241,1,6,142.51,4.99,0.0
106015,20240402,494,2,1,109.14,4.99,5.48
106016,20240402,843,1,5,254.34,9.99,27.15
106017,20240402,722,1,2,117.51,4.99,0.0
106018,20240402,513,3,5,145.44,0.0,0.0
106019,20240402,396,2,4,99.32,0.0,11.03
106020,20240402,22,5,1,127.09,4.99,0.0
106021,20240402,938,1,2,45.9,6.99,4.32
106022,20240402,555,1,3,245.34,4.99,26.71
106023,20240402,1,2,5,34.15,0.0,0.0
106024,20240402,634,1,3,350.51,0.0,0.0
106025,20240402,703,1,2,122.22,0.0,0.0
106026,20240402,1,1,5,397.76,4.99,0.0
106027,20240402,237,1,3,41.78,0.0,0.0
106028,20240402,63,1,4,169.69,9.99,0.0
106029,20240402,205,2,6,638.73,4.99,33.35
106030,20240402,468,3,2,93.13,9.99,0.0
106031,20240402,488,1,6,183.22,4.99,9.38
106032,20240402,261,2,2,195.97,4.99,21.22
106033,20240402,98,5,4,180.09,4.99,9.22
106034,20240402,920,1,5,89.38,4.99,0.0
106035,20240402,324,1,1,111.07,9.99,11.23
106036,20240402,800,3,4,240.66,6.99,25.96
106037,20240402,249,4,5,136.24,0.0,15.14
106038,20240402,831,1,6,40.59,4.99,3.95
106039,20240402,687,1,4,391.24,6.99,42.69
106040,20240402,451,1,6,575.6,0.0,63.96
106041,20240402,282,1,6,112.56,0.0,0.0
106042,20240402,643,2,3,77.11,0.0,4.06
106043,20240402,820,4,6,217.44,6.99,0.0
106044,20240402,803,1,5,851.3,6.99,44.44
106045,20240402,802,4,6,335.73,6.99,36.53
106046,20240402,447,2,2,429.73,0.0,22.62
106047,20240402,47,5,3,198.37,4.99,0.0
106048,20240403,845,2,1,62.53,6.99,2.92
106049,20240403,191,1,5,109.95,0.0,0.0
106050,20240403,663,1,4,80.65,0.0,0.0
106051,20240403,929,5,5,123.35,4.99,0.0
106052,20240403,772,2,1,51.94,4.99,0.0
106053,20240403,28,5,3,117.1,0.0,0.0
106054,20240403,463,2,4,106.14,6.99,0.0
106055,20240403,245,1,2,57.68,0.0,3.04
106056,20240403,590,4,5,376.21,0.0,0.0
106057,20240403,250,1,3,222.07,0.0,24.68
106058,20240403,107,2,2,22.86,0.0,0.0
106059,20240403,548,1,3,38.8,0.0,0.0
106060,20240403,833,1,4,21.79,0.0,0.0
106061,20240403,933,1,4,20.95,4.99,1.77
106062,20240403,918,2,3,119.96,4.99,6.05
106063,20240403,539,2,3,113.7,4.99,19.19
106064,20240403,210,1,3,282.27,4.99,0.0
106065,20240403,106,2,4,39.93,6.99,0.0
106066,20240403,301,1,5,37.84,0.0,4.2
106067,20240403,296,4,6,25.69,6.99,0.0
106068,20240403,583,1,5,108.77,4.99,11.53
106069,20240403,51,1,6,352.51,0.0,0.0
106070,20240403,573,2,1,49.46,6.99,0.0
106071,20240403,983,3,4,57.77,6.99,0.0
106072,20240403,390,3,1,89.71,0.0,0.0
106073,20240403,665,1,5,324.05,4.99,0.0
106074,20240403,522,1,4,500.62,4.99,0.0
106075,20240403,148,3,3,50.85,0.0,0.0
106076,20240403,398,1,6,50.16,4.99,0.0
106077,20240403,588,2,3,348.48,0.0,0.0
106078,20240403,956,2,5,247.48,4.99,0.0
106079,20240403,972,5,5,46.24,4.99,0.0
106080,20240403,256,4,1,158.84,6.99,16.87
106081,20240403,485,1,6,213.78,4.99,0.0
106082,20240403,374,1,3,78.99,0.0,4.16
106083,20240403,125,3,1,81.69,4.99,0.0
106084,20240403,732,1,5,30.02,4.99,0.0
106085,20240403,134,1,1,186.23,4.99,20.14
106086,20240403,583,1,5,125.79,4.99,6.36
106087,20240403,381,2,5,42.6,6.99,0.0
106088,20240403,248,2,3,309.24,6.99,15.91
106089,20240403,603,1,4,42.06,0.0,4.67
106090,20240403,154,3,3,190.29,4.99,9.75
106091,20240403,269,5,1,87.57,9.99,0.0
106092,20240403,691,2,4,37.63,6.99,5.41
106093,20240403,668,2,1,751.8,0.0,0.0
106094,20240403,207,4,4,80.51,4.99,0.0
106095,20240403,845,1,1,84.45,0.0,4.44
106096,20240403,423,4,1,141.48,4.99,7.18
106097,20240403,883,2,2,192.07,0.0,10.11
106098,20240403,587,5,3,25.37,0.0,0.0
106099,20240403,904,1,5,319.47,6.99,0.0
106100,20240403,245,2,2,38.99,4.99,1.79
106101,20240403,148,3,3,28.63,0.0,0.0
106102,20240403,463,2,4,34.12,0.0,0.0
106103,20240403,656,3,6,11.68,0.0,0.0
106104,20240403,783,1,5,66.93,0.0,7.44
106105,20240403,636,2,5,658.55,4.99,0.0
106106,20240403,386,2,1,56.93,6.99,0.0
106107,20240403,726,1,4,47.16,0.0,0.0
106108,20240403,967,1,2,215.25,4.99,0.0
106109,20240403,467,2,5,122.04,6.99,0.0
106110,20240403,452,1,3,45.53,4.99,2.13
106111,20240403,32,1,3,131.13,9.99,0.0
106112,20240403,314,2,5,41.58,4.99,1.93
106113,20240403,966,5,6,290.14,6.99,31.46
106114,20240403,107,1,2,95.82,4.99,0.0
106115,20240404,806,3,3,24.64,0.0,1.3
106116,20240404,974,4,6,46.34,9.99,4.04
106117,20240404,648,1,5,203.33,0.0,22.59
106118,20240404,900,1,6,84.2,0.0,0.0
106119,20240404,947,1,2,96.27,4.99,0.0
106120,20240404,306,1,2,88.83,0.0,0.0
106121,20240404,99,1,4,130.88,0.0,6.89
106122,20240404,42,1,6,92.15,6.99,0.0
106123,20240404,32,2,3,32.71,6.99,1.35
106124,20240404,94,1,1,1106.53,0.0,0.0
106125,20240404,548,2,3,65.97,0.0,0.0
106126,20240404,606,4,5,389.16,0.0,0.0
106127,20240404,201,3,4,73.0,9.99,0.0
106128,20240404,154,3,3,333.29,0.0,0.0
106129,20240404,925,1,1,44.46,9.99,0.0
106130,20240404,552,2,1,515.65,9.99,26.61
106131,20240404,648,5,5,88.96,4.99,0.0
106132,20240404,74,3,4,136.93,4.99,0.0
106133,20240404,74,3,4,144.05,9.99,7.06
106134,20240404,675,1,6,402.13,0.0,0.0
106135,20240404,991,2,2,697.32,0.0,77.48
106136,20240404,419,3,6,78.84,0.0,8.76
106137,20240404,446,3,3,150.34,6.99,0.0
106138,20240404,428,1,5,60.07,6.99,9.37
106139,20240404,474,1,2,22.17,0.0,1.17
106140,20240404,448,4,3,18.4,4.99,0.0
106141,20240404,115,1,3,41.59,9.99,0.0
106142,20240404,154,2,3,457.83,4.99,0.0
106143,20240404,171,1,4,335.9,4.99,0.0
106144,20240404,441,1,3,23.09,4.99,0.0
106145,20240404,913,2,1,29.06,0.0,3.23
106146,20240404,280,2,6,20.75,0.0,1.09
106147,20240404,252,4,5,79.78,4.99,8.31
106148,20240404,682,2,4,152.79,6.99,0.0
106149,20240404,367,1,4,122.05,0.0,0.0
106150,20240404,455,1,5,108.35,0.0,0.0
106151,20240404,138,1,3,298.59,9.99,15.19
106152,20240404,585,2,3,45.48,4.99,7.15
106153,20240404,742,3,1,49.9,4.99,0.0
106154,20240404,245,1,2,328.0,4.99,17.0
106155,20240404,688,4,4,185.0,0.0,32.65
106156,20240404,921,2,5,166.17,6.99,17.69
106157,20240404,39,2,3,38.77,0.0,0.0
106158,20240404,844,1,6,47.52,4.99,0.0
106159,20240404,647,1,3,194.49,4.99,21.05
106160,20240404,779,1,4,37.74,4.99,1.72
106161,20240404,346,1,3,34.51,0.0,0.0
106162,20240404,442,1,5,120.13,0.0,0.0
106163,20240404,444,3,6,311.77,0.0,0.0
106164,20240404,178,1,5,140.92,0.0,15.66
106165,20240404,251,1,4,85.77,4.99,0.0
106166,20240404,93,1,2,366.22,6.99,39.92
106167,20240404,432,2,2,91.49,0.0,0.0
106168,20240404,892,1,4,32.0,6.99,4.41
106169,20240404,174,1,4,864.12,6.99,0.0
106170,20240404,647,1,3,423.17,4.99,46.46
106171,20240404,327,3,2,334.9,0.0,0.0
106172,20240405,883,2,2,264.22,0.0,29.36
106173,20240405,770,1,4,250.46,0.0,0.0
106174,20240405,544,2,3,302.64,4.99,0.0
106175,20240405,610,1,5,53.87,0.0,5.99
106176,20240405,214,3,6,65.81,6.99,6.54
106177,20240405,923,2,1,97.04,0.0,0.0
106178,20240405,843,1,5,63.98,4.99,0.0
106179,20240405,310,1,1,107.6,4.99,11.4
106180,20240405,580,2,1,245.49,0.0,0.0
106181,20240405,399,2,6,58.61,0.0,0.0
106182,20240405,648,2,5,238.08,6.99,0.0
106183,20240405,527,1,5,150.24,0.0,7.91
106184,20240405,402,2,3,54.06,6.99,0.0
106185,20240405,273,1,3,216.48,0.0,11.39
106186,20240405,590,2,5,262.14,0.0,0.0
106187,20240405,969,1,6,53.74,4.99,0.0
106188,20240405,109,2,6,206.65,0.0,0.0
106189,20240405,395,3,4,18.79,6.99,1.31
106190,20240405,415,1,3,23.15,4.99,2.02
106191,20240405,813,1,6,104.28,4.99,5.23
106192,20240405,221,1,1,120.18,6.99,0.0
106193,20240405,481,4,5,298.02,0.0,15.69
106194,20240405,526,1,5,111.36,0.0,12.37
106195,20240405,718,1,3,16.57,0.0,1.84
106196,20240405,170,3,1,39.82,4.99,0.0
106197,20240405,6,5,6,56.57,0.0,0.0
106198,20240405,427,5,1,41.4,4.99,4.04
106199,20240405,260,1,2,324.4,9.99,55.48
106200,20240405,181,4,5,100.16,4.99,0.0
106201,20240405,973,1,5,310.96,9.99,0.0
106202,20240405,977,1,6,27.72,4.99,4.01
106203,20240405,164,2,6,279.09,4.99,0.0
106204,20240405,967,2,2,240.28,6.99,0.0
106205,20240405,604,1,6,24.52,0.0,2.72
106206,20240405,169,1,1,40.1,0.0,4.46
106207,20240405,138,1,3,74.77,4.99,12.32
106208,20240405,477,4,2,30.43,0.0,1.6
106209,20240405,389,2,2,208.02,0.0,10.95
106210,20240405,77,2,3,51.92,0.0,5.77
106211,20240405,611,1,4,333.73,0.0,37.08
106212,20240405,243,3,6,24.66,4.99,2.18
106213,20240405,262,2,3,59.57,4.99,0.0
106214,20240405,628,1,1,60.27,0.0,0.0
106215,20240405,533,1,6,53.06,0.0,0.0
106216,20240405,839,1,2,301.34,0.0,15.86
106217,20240405,27,1,3,667.77,0.0,0.0
106218,20240405,285,2,3,207.03,4.99,22.45
106219,20240406,135,1,5,280.56,4.99,30.62
106220,20240406,821,1,1,36.34,0.0,4.04
106221,20240406,235,1,6,342.53,4.99,17.77
106222,20240406,391,1,3,212.31,6.99,36.23
106223,20240406,93,1,2,161.03,4.99,17.34
106224,20240406,408,2,5,171.43,9.99,0.0
106225,20240406,551,2,2,225.72,6.99,0.0
106226,20240406,703,1,2,77.06,4.99,0.0
106227,20240406,483,1,3,83.33,0.0,0.0
106228,20240406,150,3,3,516.27,0.0,57.36
106229,20240406,119,1,5,125.98,4.99,0.0
106230,20240406,647,2,3,19.81,6.99,0.67
106231,20240406,267,1,6,111.22,0.0,19.63
106232,20240406,220,1,5,68.14,6.99,0.0
106233,20240406,94,4,1,188.29,4.99,9.65
106234,20240406,567,1,3,211.53,0.0,0.0
106235,20240406,675,4,6,38.59,4.99,0.0
106236,20240406,340,2,6,41.37,9.99,1.65
106237,20240406,984,2,2,171.49,0.0,19.06
106238,20240406,905,2,3,20.44,0.0,0.0
106239,20240406,367,5,4,47.7,6.99,0.0
106240,20240406,448,2,3,270.67,4.99,29.52
